item_id,item_code,item_name,real_stock_id,parent_current,parent_available,default_id,default_location_id,default_shelf,oracle_status,oracle_shelf
214249,214249,　伊藤園　タリーズ　ＢＡＲＩＳＴＡ’Ｓ　無糖ラテ３７０ｍｌボトル,,,,,,,single,Q00000
214264,214264,　コカコーラ　ジョージア　ブラック５００ｍｌＰＥＴ,,,,,,,single,Q00000
214265,214265,　コカコーラ　ジョージア　カフェラテ５００ｍｌＰＥＴ,,,,,,,single,Q00000
214266,214266,　コカコーラ　ジョージア　深煎りプレッソ５００ｍｌＰＥＴ,,,,,,,single,Q00000
214296,214296,　伊藤園　タリーズブラック１Ｌ紙パック,52525,0,0,,,,single,Q00000
214298,214298,　伊藤園　タリーズ　キリマンジャロ１Ｌ紙パック,,,,,,,single,Q00000
214313,214313,　森永乳業　マウントレーニア　カフェラッテクリーミーラテ２００ｍｌ,,,,,,,single,AW0000
214321,214321,　富永貿易　カフェドリップ　ブラックコーヒー１８５ｇ１８５ｇ,52220,0,0,,,,single,Q00000
214322,214322,　サントリー　ボス　ホームカフェ　無糖２Ｌ,,,,,,,single,Q00000
214325,214325,　サントリー　ボス　ホームカフェ　甘さ控えめ２Ｌ,,,,,,,single,Q00000
214327,214327,　サントリー　クラフトボスラテ　冷温兼用２８０ｍｌ（自販機用）,,,,,,,single,Q00000
215007,215007,　キリン　午後の紅茶　レモンティー２８０ｍｌＰＥＴ（自販機）,,,,,,,single,Q00000
215015,215015,　サントリー烏龍茶　缶１９０ｇ,,,,,,,single,H07205
215025,215025,×サントリー　伊右衛門　ジャスミン６００ｍｌＰＥＴ,,,,,,,single,H01205
215031,215031,　キリン　生茶　５２５ｍｌペット,51737,16,16,,,,single,Q00000
215038,215038,　コカコーラ　綾鷹　１ガロン３．７８Ｌ,,,,,,,single,AW0000
215046,215046,　リプトン　リモーネ２８０ｍｌ,,,,,,,single,Q00000
215052,215052,　キリン烏龍茶　極烏＜ごくう＞２Ｌ,,,,,,,single,D15300
215053,215053,　キリン　午後の紅茶　ミルクティー５００ｍｌペット,,,,,,,single,Q00000
215056,215056,　伊藤園　健康ミネラル麦茶６００ｍｌ,,,,,,,single,YX0000
215059,215059,　伊藤園　おーいお茶　ほうじ茶６００ｍｌ,,,,,,,single,YX0000
215064,215064,　コカコーラ綾鷹　４４０ｍｌ加温ＰＥＴ,,,,,,,single,M05409
215081,215081,×キリン烏龍茶（業務用専用商材）２Ｌ,,,,,,,single,L09101
215087,215087,　アサヒ　十六茶２Ｌペット,,,,,,,single,M01106
215099,215099,　サントリー　伊右衛門　特茶２Ｌ,,,,,,,single,Q00000
215101,215101,　シンビーノ　ジャワティ　レッド３７５ｍｌ瓶,,,,,,,single,Q00000
215102,215102,　キリン　生茶（自販機用）ペット５５５ｍｌ,,,,,,,single,Q00000
215120,215120,　伊藤園　ヘルシールイボスティー６００ｍｌ,,,,,,,single,Q00000
215122,215122,　シンビーノ　ジャワティ　ホワイト３７５ｍｌ瓶,,,,,,,single,Q00000
215124,215124,　霧の紅茶　ダージリン無糖１Ｌ,,,,,,,single,YX0000
215125,215125,　サントリー　伊右衛門　特茶５００ｍｌＰＥＴ,,,,,,,single,YX0000
215132,215132,×キリン烏龍茶　鳳凰　瓶２００ｍｌ,,,,,,,single,L10101
215133,215133,×アサヒ鳥龍茶３４０ｍｌ,,,,,,,single,Y99999
215135,215135,　キリン　午後の紅茶　ストレートティー２８０ｍｌＰＥＴ（自販機）,,,,,,,single,Q00000
215137,215137,×サントリー烏龍茶リターナブル瓶２００ｍｌ,,,,,,,single,D01104
215143,215143,×ＩＢＪ緑茶３４０ｇ缶,,,,,,,single,R11201
215156,215156,　サントリー　ＧＲＥＥＮＤＡＫＡＲＡ　やさしい麦茶６８０ｍｌ,,,,,,,single,YX0000
215157,215157,　大塚ジャワティーストレート　レッド５００ｍｌペット,,,,,,,single,M07208
215169,215169,　ポッカサッポロ　玉露入りお茶６００ｍｌ,,,,,,,single,F08300
215185,215185,　アサヒ　バンホーテンミルクココア１８５ｇ,,,,,,,single,Q00000
215206,215206,　キリン　午後の紅茶　ストレートティー５００ｍｌペット,,,,,,,single,F07300
215210,215210,　サントリー烏龍茶　紙パック２５０ｍｌ,,,,,,,single,AW0000
215223,215223,　ポッカサッポロ　加賀棒ほうじ茶２７５ｍｌＰＥＴ,,,,,,,single,Q00000
215224,215224,　キリン　午後の紅茶　レモンティー１．５Ｌ,,,,,,,single,Q00000
215227,215227,×神戸茶房烏龍茶２ＬＰＥＴ,51946,0,0,,,,single,AA0052
215231,215231,×神戸茶房緑茶２ＬＰＥＴ,51966,0,0,,,,single,AA0051
215232,215232,　伊藤園　おーいお茶　緑茶４６０ｍｌ自販機用ＰＥＴ,,,,,,,single,B03102
215242,215242,　サントリー　伊右衛門２８０ｍｌＰＥＴ,52216,0,0,,,,single,Q00000
215251,215251,×コカコーラ　爽健美茶　健康素材の麦茶６００ｍｌＰＥＴ,,,,,,,single,H01302
215252,215252,　ＬＤＣ　お茶屋さんの緑茶　ペット２Ｌ　（営業部専用）,,,,,,,single,YX0000
215253,215253,　アサヒ　ロイヤルミルクティー２８０ｍｌＰＥＴ,51598,0,0,,,,single,Q00000
215267,215267,　キリン　生茶カフェインゼロ４３０ｍｌＰＥＴ,,,,,,,single,YX0000
215270,215270,　コカコーラ　綾鷹　６５０ｍｌ,,,,,,,single,Q00000
215296,215296,　伊藤園　おーいお茶　緑茶１９０ｍｌ缶,,,,,,,single,K08304
215298,215298,×コカコーラ爽健美茶　すっきりブレンド５２５ｍｌ,,,,,,,single,D10204
215305,215305,　伊藤園　おーいお茶　緑茶２８０ｍｌＰＥＴ,,,,,,,single,Q00000
215308,215308,　ＩＢＪウーロン茶１９０ｇ缶,,,,,,,single,B13101
215309,215309,　ハイピース　有機玄米ほうじ茶３３０ｍｌ,,,,,,,single,Q00000
215323,215323,　コカコーラ　紅茶花伝　ロイヤルミルクティー４４０ｍｌ,,,,,,,single,YX0000
215324,215324,　ポッカサッポロ　加賀棒ほうじ茶５２５ｍｌ,,,,,,,single,Q00000
215335,215335,　アサヒ　十六茶麦茶２Ｌ,,,,,,,single,Q00000
215336,215336,　アサヒ　十六茶麦茶６６０ｍｌＰＥＴ,,,,,,,single,Q00000
215337,215337,　アサヒ　十六茶麦茶　自販機６００ｍｌＰＥＴ,,,,,,,single,Q00000
215338,215338,　伊藤園　ＴＥＡＳ’ＴＥＡ　生オレンジティー２７５ｍｌ,,,,,,,single,Q00000
215342,215342,　日本健康堂　彩華ウコン茶１８５ｇ,,,,,,,single,YX0000
215343,215343,×ＩＢＪウーロン茶３４０ｇ,,,,,,,single,D16101
215348,215348,　サントリー　伊右衛門　２Ｌ,,,,,,,single,B01105
215358,215358,　伊藤園　伝承の健康茶　そば茶２Ｌ,,,,,,,single,C05104
215364,215364,　ＩＢＪ緑茶５００ｍｌ,,,,,,,single,Z00105
215366,215366,　サントリー　リプトンアイスティ　１０倍　１ガロン３．７８Ｌ,,,,,,,single,YX0000
215375,215375,　サントリー　伊右衛門　プラスコレステロール対策５００ｍｌ,,,,,,,single,Q00000
215381,215381,　コカコーラ　綾鷹　上煎茶　温冷兼用２８０ｍｌＰＥＴ,,,,,,,single,Q00000
215382,215382,×ＩＢＪ緑茶１９０ｇ,,,,,,,single,B12101
215385,215385,　伊藤園　おーいお茶　ほうじ茶　紙パック２５０ｍｌ,,,,,,,single,YX0000
215390,215390,　コカコーラ　やかんの麦茶６５０ｍｌ,,,,,,,single,Q00000
215392,215392,×コカコーラ　一（はじめ）　やかんの麦茶６００ｍｌ,,,,,,,single,Q00000
215393,215393,　霧の紅茶　アールグレイ　無糖１Ｌ,,,,,,,single,YX0000
215394,215394,　ハイピース　越前緑茶３３０ｍｌＰＥＴ,,,,,,,single,Q00000
215405,215405,　ボトルドティ　ローズ　３００ｍｌ,,,,,,,single,AW0000
215406,215406,　ボトルドティ　シトラス　３００ｍｌ,,,,,,,single,AW0000
215410,215410,　伊藤園　かりっと大豆イソフラボン黒豆茶６００ｍｌ,,,,,,,single,YX0000
215433,215433,　サントリー　伊右衛門　おいしい糖質対策５００ｍｌ,,,,,,,single,Q00000
215439,215439,　ハイピース　北陸新幹線延伸記念デザイン玄米ほうじ茶３３０ｍｌＰＥＴ,51542,0,0,,,,single,Q00000
215441,215441,　キリン　午後の紅茶　おいしい無糖ミルクティー５００ｍｌＰＥＴ,,,,,,,single,YX0000
215467,215467,　ボトルドティ　龍焙　３００ｍｌ,,,,,,,single,YX0000
215475,215475,　ボトルドティ　華焙　３００ｍｌ,,,,,,,single,YX0000
215481,215481,　キリン　午後の紅茶　ロイヤルブレンドティーラテ５００ｍｌペット,,,,,,,single,Q00000
215482,215482,　キリン　午後の紅茶　フルーツティー　白ぶどうとレモン５００ｍｌ,,,,,,,single,Q00000
215483,215483,　キリン　午後の紅茶　アールグレイアイスティー５００ｍｌペット,,,,,,,single,Q00000
216003,216003,　エビアンペットボトル３３０ｍｌ店舗用,,,,,,,single,YX0000
216031,216031,×サントリー日本の天然水３６０ｍｌ瓶,,,,,,,single,B15106
216052,216052,×サントリー南アルプスの天然水２Ｌ,,,,,,,single,C03103
221113,221113,　ジョンソンヴィル　オリジナルスモーク３６０ｇ,,,,,,,single,AY0000
221217,221217,　エスプーニャ　タパス　フエスライス６０ｇ,52117,0,0,,,,single,AY0000
221278,221278,　トーレ・デ・ヌニエズ　ハモンセラーノ１４ヶ月熟成１６０ｇ,52309,0,0,,,,single,AY0000
221368,221368,　雪印スライスチーズ　７枚１２６ｇ,,,,,,,single,AY0000
221395,221395,　しいの食品　かつお酒盗７５ｇ,,,,,,,single,AY0000
221423,221423,　鈴木水産　塩かずのこ２７０ｇ,,,,,,,single,YD0000
221429,221429,　モーヴ　スパークリング　アップル７５０ｍｌ,,,,,,,single,YX0000
221507,221507,　早崎商店　鯖のへしこ　お刺身用,51513,-20,-20,,,,single,AY0000
221508,221508,　早崎商店　鯖のへしこ　１尾　化粧箱入,,,,,,,single,AY0000
221510,221510,　オーロラ印　味付たら７５ｇ,,,,,,,single,AY0000
221512,221512,　早崎商店　韓国産　塩うに２５ｇ,,,,,,,single,AY0000
221545,221545,　岩本水産　さばのへしこ１本,,,,,,,single,AY0000
221708,221708,　森永　ビヒダスヨーグルト４００ｇ,,,,,,,single,AY0000
221715,221715,　森永　白銀北海道牛乳１Ｌ,51591,5,5,,,,single,AY0000
221725,221725,　スペイン産　ハモンセラーノ　スライス５０ｇ,52114,0,0,,,,single,AY0000
221736,221736,　オーストリア産　シュペック　スライス５０ｇ,52116,0,0,,,,single,AY0000
221740,221740,　スペイン産　ハモンセラーノ　切り落とし８０ｇ,,,,,,,single,AY0000
221751,221751,　スペイン産　コッパスライス５０ｇ,52115,0,0,,,,single,AY0000
221859,221859,　協同インターナショナル　モモマイルド生ハム切り落とし１２０ｇ,51728,3,3,,,,single,AY0000
222001,222001,　久慈食品ビーフジャーキー　４Ｐ,52814,24,24,,,,single,YX0000
222051,222051,　テングビーフステーキジャーキー　レギュラー９３ｇ,,,,,,,single,YC0000
222052,222052,　テングビーフステーキジャーキー　ホット９３ｇ,,,,,,,single,YC0000
222075,222075,　なとり　カシューナッツ２６ｇ,,,,,,,single,Q00000
222237,222237,　山栄食品　ゴールドカルパス７２ｇバンドル,52766,0,0,,,,single,YX0000
222281,222281,　満足珍味工房こがねさきいか２０ｇ,,,,,,,single,YX0000
222304,222304,　イワモト　チャンジャ１Ｋｇ,,,,,,,single,AY0000
222365,222365,　亀田　柿の種１８０ｇ６袋,51485,0,0,,,,single,I00000
222427,222427,　北陸製菓　白えびビーバー５５ｇ,51459,0,0,,,,single,Q00000
223030,223030,　伊藤園香り薫る麦茶ティーバッグ５４Ｐ,,,,,,,single,I00000
223035,223035,　ネスレミロ　袋２４０ｇ,,,,,,,single,I02207
223265,223265,　ＵＣＣ　霧の紅茶　アッサムＴＢ４０Ｐ,,,,,,,single,YX0000
223279,223279,　伊藤園　おーいお茶　緑茶ティーバッグ２０袋,,,,,,,single,W05203
223307,223307,　ＵＣＣ　ヴェストＮＯ．３　ＲＡ豆ＡＰ５００ｇ,,,,,,,single,YX0000
223320,223320,　ＵＣＣ　ヴェストＮＯ．３　ＲＡ（粉）ＡＰ１００ｇ,,,,,,,single,YX0000
224003,224003,　エイコウ商事　ドライマンゴー７２ｇ,,,,,,,single,YX0000
231025,231025,　マイユ　白ワインビネガー５００ｍｌ,,,,,,,single,Q00000
231062,231062,　ミツカン　穀物酢８００ｍｌ瓶,,,,,,,single,Q00000
231100,231100,　ＱＦ　フライドレンコン１００ｇ,,,,,,,single,I01406
231147,231147,　築野食品　こめ油１．５Ｌ,,,,,,,single,YC0000
231156,231156,　日清　フラワー１Ｋｇ,,,,,,,single,I10308
231159,231159,　叙々苑　野菜サラダのたれごま風味３００ｍｌ,,,,,,,single,YX0000
231220,231220,　日清　ヘルシーオフ９００ｇ,,,,,,,single,YX0000
231235,231235,　マイユ　赤ワインビネガー５００ｍｌ,,,,,,,single,Q00000
231242,231242,　かどや　純正銀印ごま油濃口　ポリ　１．６５Ｌ,,,,,,,single,Q00000
231259,231259,　常山酒粕４Ｋｇ,,,,,,,single,AY0000
231268,231268,　ミツカン　白菊１．８Ｌ,,,,,,,single,Q00000
231302,231302,　ＡＹＯＬＡ　ＥＸバージンオリーブオイル１Ｌ,,,,,,,single,YX0000
231306,231306,　白龍酒粕４Ｋｇ,,,,,,,single,AY0000
231313,231313,　ミツカン　三ツ判山吹９００ｍｌ,,,,,,,single,Q00000
231326,231326,　永平寺白龍板粕１Ｋｇ,,,,,,,single,AY0000
231334,231334,　ヤマサ濃口しょうゆ１８Ｌ,,,,,,,single,YX0000
231364,231364,　花垣板粕５００ｇ,,,,,,,single,AY0000
231449,231449,　越前岬　酒粕（バラ粕）５００ｇ,,,,,,,single,YX0000
231450,231450,　一本義　板粕（バラ粕）　５００ｇ,,,,,,,single,AY0000
231473,231473,　Ｊオイル　一番搾りキャノーラ油１６．５Ｋｇ,,,,,,,single,YX0000
231487,231487,　エルオリバーデルソル　ＥＸバージンオリーブオイル１Ｌ,,,,,,,single,YX0000
231540,231540,　山本醤油　冨士菊醤油松印　ＰＥＴ１．８Ｌ,,,,,,,single,YX0000
231541,231541,　木戸食品　フーチャンのキムチ鍋の素　辛口１．８Ｌ,,,,,,,single,YX0000
231546,231546,　漢満堂　薬膳八百屋の特製屠蘇散　２．５ｇ,,,,,,,single,Q00000
231548,231548,　梵　酒粕　山田錦（純米大吟醸粕）７００ｇ（要冷蔵）,,,,,,,single,AY0000
231592,231592,　直源　しょうゆ　竹印甘口　瓶１．８Ｌ,,,,,,,single,YC0000
231641,231641,　ハウス　ねりからし１７５ｇ,,,,,,,single,I01413
231685,231685,×明治屋　世界の蜂蜜シリーズ　エチオピア産コーヒー蜂蜜１２０ｍｌ,,,,,,,single,Q00000
231711,231711,　米五　赤だしみそ１Ｋｇ,,,,,,,single,AY0000
231759,231759,　直源　しょうゆ　竹印　瓶１．８Ｌ,51724,0,0,,,,single,YC0000
231807,231807,　テーオー　フレッシュみじん切り　本生しょうが９５０ｇ,,,,,,,single,AY0000
231814,231814,　テーオーみじん切り　にんにく１Ｋｇ,,,,,,,single,AY0000
231867,231867,　ソル・デル・リマリ　エクストラヴァージンオリーブオイル５００ｍｌ,,,,,,,single,I10209
231961,231961,　谷川醸造　さくら醤油　鶴　ペット１．８Ｌ,,,,,,,single,Q00000
241040,241040,　ＭＹ　グレナデン　シロップ３００ｍｌ,52119,1,1,,,,single,Q00000
241043,241043,　ＭＹ　ミントチェリー１７０ｇ,,,,,,,single,Q00000
241085,241085,　明治屋　世界の蜂蜜　エチオピア産コーヒー蜂蜜１２０ｇ,,,,,,,single,Q00000
241123,241123,　中村商店　グリーンプラムシロップ６００,,,,,,,single,G03307
242461,242461,　カゴメ　スーゴディポモドーロ２．５５Ｋｇ,,,,,,,single,YX0000
243002,243002,　森永乳業アイスボックスグレープフルーツ１３５ｇ,,,,,,,single,YB8000
243068,243068,　クラモト　ダイヤアイス　Ｍサイズ３Ｋｇ,51531,0,0,,,,single,YB8000
243274,243274,　氷　ブロックアイス　３．７Ｋｇ,,,,,,,single,YD0000
243275,243275,　氷　かちわり氷　４．３Ｋｇ,,,,,,,single,YD0000
243282,243282,　ハーゲンダッツ　ミニバニラ１１０ｍｌ,,,,,,,single,YB8000
243284,243284,　ハーゲンダッツ　ミニクッキー＆クリーム１１０ｍｌ,,,,,,,single,YB8000
243397,243397,　明治ファミリア　バニラ２Ｌ,,,,,,,single,YB8000
244032,244032,　北陸製菓　梅ビーバー５５ｇ,,,,,,,single,Q00000
244043,244043,　横井チョコレート　こしひかりチョコレート　ミルク４５ｇ,,,,,,,single,YX0000
244049,244049,　横井チョコレート　大豆チョコレート　ミルク５５ｇ,,,,,,,single,YX0000
244058,244058,　昭和　はかり　マカロニ（細）１Ｋｇ,,,,,,,single,YX0000
244062,244062,　森永　フレッシュＣ３８％１Ｌ,51590,10,10,,,,single,AY0000
244095,244095,　ナビスコ　チップスターＳ　うすしお,52156,8,8,,,,single,YX0000
244135,244135,　竹内製菓　えびかき餅１５０ｇ,,,,,,,single,YC0000
244147,244147,　ナビスコ　チップスターＳ　コンソメ４５ｇ,52155,8,8,,,,single,YX0000
244158,244158,　ブルボンプチうす焼き３６ｇ,52151,10,10,,,,single,Q00000
244169,244169,　森永　純乳脂肪フレッシュホイップ　４０Ａ１Ｌ,,,,,,,single,AY0000
244177,244177,　岩塚　田舎のふっくら豆餅８枚,,,,,,,single,Q00000
244187,244187,　ブルボンプチチョコチップ６０ｇ,52157,10,10,,,,single,I00000
244221,244221,　ロッテ　キシリトール　ライムミント１４粒,,,,,,,single,I00000
244255,244255,　クレハ食品　もめん豆腐２８０ｇ,,,,,,,single,AY0000
244256,244256,　クレハ食品　ぎんなんがんも６個,,,,,,,single,AY0000
244259,244259,　クレハ食品富山づくし　焼豆腐２８０ｇ,,,,,,,single,AY0000
244289,244289,　グリコ　プリッツサラダ６４ｇ,,,,,,,single,I00000
244328,244328,　ナビスコ　チップスターＳ　のりしお,52154,8,8,,,,single,YX0000
244394,244394,　おつまみサラダ４２０ｇ,,,,,,,single,YC0000
244410,244410,　北越サラダかきもち７０ｇ,,,,,,,single,Q00000
244440,244440,　日清食品　どん兵衛　カレーうどん８８ｇ,,,,,,,single,Q00000
244444,244444,　朝日のり　酒屋さんが選んでくれました８０枚箱なし,52276,24,24,,,,single,YX0000
244464,244464,　天狗　横綱あられ１７５ｇ,52150,10,10,,,,single,I16309
244491,244491,　グリコポッキーチョコ２袋,,,,,,,single,I00000
244508,244508,　カルビー　じゃがりこ　サラダ５３ｇ,52286,0,0,,,,single,Q00000
244541,244541,　ブルボン　プチかたやき４０ｇ,,,,,,,single,Q00000
244619,244619,　森永ムーンライト１４枚,,,,,,,single,Q00000
244730,244730,　明治　アポロチョコ４８ｇ,,,,,,,single,I00000
244757,244757,　ロッテ　コアラのマーチ　チョコ４８ｇ,52287,0,0,,,,single,I00000
244759,244759,　さぬきシセイ　讃岐　強腰ひやむぎ３００ｇ,,,,,,,single,I00000
244782,244782,　日清食品　シーフードヌードル７４ｇ,,,,,,,single,Q00000
244795,244795,　日清食品　どん兵衛　きつねうどん　カップ９５ｇ,,,,,,,single,Q00000
244796,244796,　日清食品　どん兵衛　天ぷらそば　カップ１００ｇ,,,,,,,single,Q00000
244837,244837,　カルビー　じゃがりこ　チーズ５５ｇ,52288,0,0,,,,single,Q00000
245046,245046,　フィアマ　ペンネリガーテ５００ｇ,,,,,,,single,YX0000
245804,245804,　ロッテ　ブルーベリーガム　９枚,,,,,,,single,I00000
246017,246017,　ＰＩＺＺＡＲＥＶＯ　極　マルゲリータ１枚,,,,,,,single,YB0000
246020,246020,×イカリング　皮付１Ｋｇ,,,,,,,single,YB8000
246064,246064,　北海道産　いくら醤油漬け５００ｇ,,,,,,,single,YD0000
246074,246074,　モモ串５０本（生）２５ｇ（タイ）,,,,,,,single,YB8000
246149,246149,　ＰＩＺＺＡＲＥＶＯ　クワトロフロマッジョ　ロッソ１枚,,,,,,,single,YB8000
246152,246152,　ＰＩＺＺＡＲＥＶＯ　クワトロフロマッジョ　ビアンカ１枚,,,,,,,single,YB8000
246301,246301,　ボワロン　冷凍ピューレ　フランボワーズ１Ｋｇ,,,,,,,single,YB8000
246303,246303,　ボワロン　冷凍ピューレ　フレーズ１Ｋｇ,,,,,,,single,YB8000
246319,246319,　笹谷商店　北海道産　いくら醤油漬け５００ｇ,,,,,,,single,YC0000
246360,246360,　銀座ローマイヤ　ローストビーフ１５０ｇ,,,,,,,single,YC0000
246390,246390,　ボイルずわいがに　ハーフポーション２１０ｇ,,,,,,,single,YC0000
246512,246512,　ホタテ貝柱　２Ｓ１Ｋｇ,,,,,,,single,YB8000
246525,246525,　ホタテ貝柱　３Ｓ　１Ｋｇ,,,,,,,single,YB8000
246570,246570,　ＰＩＺＺＡＲＥＶＯ　カルボナーラ,,,,,,,single,YB8000
246600,246600,×ニチレイ本和風唐揚げ１Ｋｇ,,,,,,,single,Y02200
246620,246620,　スタイルブレッド　Ｐａｎ＆発酵バターロール３個,,,,,,,single,YC0000
246622,246622,　餃子計画　いちど食べたらやみつきになる餃子３６個,,,,,,,single,YD0000
246636,246636,　手焼きＴＯＭＺＹ　親鶏ももタタキ炭火焼１０５ｇ,,,,,,,single,YC0000
246642,246642,　ニチロ　サッポロビール園　味付ラム　ジンギスカン２７０ｇ,,,,,,,single,YD0000
246643,246643,　モモ串（スチーム）２１ｇ（中国）５０本,,,,,,,single,YB8000
246649,246649,　ずわいがに　まんぷくセット２Ｋｇ,,,,,,,single,YD0000
246665,246665,　ハインツ　ミックスベジタブル１Ｋｇ,,,,,,,single,YB8000
246696,246696,　ノースイ　グリーンアスパラ　レギュラーＭ５００ｇ,,,,,,,single,YB8000
246697,246697,　アラスカ　楽々シルバーサーモンスライス５００ｇ,,,,,,,single,YB8000
246700,246700,　極洋　えびフリッター１Ｋｇ,52296,0,0,,,,single,YB8000
246751,246751,　鮮魚丸松牡蠣の缶焼きセット２Ｋｇ,,,,,,,single,YC0000
246759,246759,　鮮魚丸松　海鮮丼の具　いか丼６０ｇ,,,,,,,single,YD0000
246784,246784,　冷凍エビ　３１４０１．８Ｋｇ,,,,,,,single,YB8000
246786,246786,　カゴメ　菜園風グリル野菜ミックス６００ｇ,,,,,,,single,YB8000
246789,246789,　鮮魚丸松　海鮮丼　スルメイカ８０ｇ,,,,,,,single,YC0000
246892,246892,　大阪　ふくちぁん　豚まん５個,,,,,,,single,YC0000
246931,246931,　テーオー　加工用冷凍みじん切りにんにく１Ｋｇ,,,,,,,single,YB8000
246936,246936,　ハインツ　冷凍グリンピースＵＳ１Ｋｇ,,,,,,,single,YB8000
246956,246956,　阿部商店　北海道産　いくら醤油漬け５００ｇ,,,,,,,single,YA0000
246957,246957,　らーめん福の神　炙りまぜそば１食,,,,,,,single,YD0000
246960,246960,　スタイルブレッド　Ｐａｎ＆ハニーソイ３個,,,,,,,single,YC0000
246964,246964,　フレック　白玉１Ｋｇ,,,,,,,single,YB8000
246971,246971,　オランフリーゼル　ブラッドオレンジ（タロッコ）ジュース１Ｋｇ冷凍,,,,,,,single,YB8000
246979,246979,　Ａ＆Ｆ　ほうれん草　カット　ブロック凍結１Ｋｇ,,,,,,,single,YB8000
246991,246991,　オーストラリア産　牛すじ煮込み鍋２００ｇ,,,,,,,single,YC0000
247001,247001,　森永　ハイチュウ　グリーンアップル１２粒,,,,,,,single,I00000
247002,247002,×明治　果汁グミ　いちご５４ｇ,,,,,,,single,I00000
247003,247003,　ロッテ　アーモンドチョコレート８６ｇ,,,,,,,single,I00000
247009,247009,　不二家　アンパンマン　幼児ビスケット８４ｇ,52291,0,0,,,,single,I00000
247016,247016,　ＵＨＡ味覚糖　イーマのど飴　グレープ,,,,,,,single,I00000
247021,247021,　明治　たけのこの里７０ｇ,,,,,,,single,I00000
247024,247024,　ＵＨＡ味覚糖　イーマのど飴　カラフルフルーツチェンジ３３ｇ,,,,,,,single,I00000
247032,247032,　松村塩せん２４枚,,,,,,,single,Q00000
247035,247035,　岩塚　お子様せんべい１６枚,,,,,,,single,Q00000
247072,247072,　大塚　カロリーメイトブロック　メープル味４本,,,,,,,single,I00000
247096,247096,　明治　果汁グミ　ぶどう５４ｇ,52153,10,0,,,,single,I00000
247108,247108,　明星一平ちゃん　夜店の焼そば１３５ｇ,,,,,,,single,Q00000
247146,247146,　カルビー　サッポロベジミニ３６ｇ,,,,,,,single,Q00000
247147,247147,　カルビーサッポロバーベＱミニ３６ｇ,,,,,,,single,Q00000
247148,247148,　カルビーかっぱえびせんミニ４８ｇ４連,,,,,,,single,Q00000
247185,247185,　ヤマザキビスケットルヴァン　全粒粉クラッカーＳ３９枚,,,,,,,single,I01205
247252,247252,　大塚　カロリーメイトブロック（チョコ）７９ｇ,,,,,,,single,I00000
247264,247264,　ロッテ　のど飴１１粒,52152,10,10,,,,single,I00000
247266,247266,　ブルボンアルフォートＦＳ１６８ｇ,,,,,,,single,I00000
247275,247275,　ロッテ　トッポ２袋,52285,0,0,,,,single,I00000
247424,247424,　カルビー　ポテトチップスうすしお５５ｇ,52765,0,0,,,,single,Q00000
247425,247425,　カルビー　ポテトチップ　スコンソメ５５ｇ,,,,,,,single,Q00000
247543,247543,　有楽　ブラックサンダー１個,,,,,,,single,I00000
247544,247544,　森永ハイチュウ　グレープ１２粒,52284,0,0,,,,single,I00000
247546,247546,　森永ハイチュウ　ストロベリー１２粒,,,,,,,single,I00000
247746,247746,　カルビー堅揚げポテトチップ（うすしお）４Ｐ６０ｇ,,,,,,,single,Q00000
247747,247747,　カルビー堅揚げポテトプッチ（ブラックペッパー）４Ｐ６０ｇ,,,,,,,single,Q00000
248128,248128,　北陸製菓　ビーバー５５ｇ,,,,,,,single,Q00000
248322,248322,　だし麺　比内地鶏だし　醤油らーめん１０５ｇ,,,,,,,single,YX0000
248365,248365,　森永　ウィダーインゼリー　エネルギー,,,,,,,single,Q00000
248406,248406,　だし麺　高知県産柚子だし　塩らーめん１０２ｇ,,,,,,,single,YX0000
248704,248704,　下仁田屋そのまま使えるしらたき２００ｇ,,,,,,,single,AY0000
248767,248767,　グリコ　ポッキー　五郎島金時１３袋,,,,,,,single,I00000
248807,248807,×フライアット　スイートコーン２５０ｇ,,,,,,,single,I00000
248840,248840,　ユウキ食品　テンメンジャン１Ｋｇ,,,,,,,single,AY0000
248946,248946,　コモ　デニッシュミルク１個,,,,,,,single,I00000
248994,248994,　テーオー　みじん切り　にんにく１Ｋｇ,,,,,,,single,AY0000
249143,249143,　コモ　いちご小町１個,,,,,,,single,I00000
249144,249144,　コモ　スイートポテト小町１個,,,,,,,single,I00000
249274,249274,　奥本　スキー　シェルマカロニ２Ｋｇ,,,,,,,single,YX0000
249283,249283,×コモ　塩デニッシュ１個,,,,,,,single,I00000
249284,249284,　コモ　小倉小町１個,,,,,,,single,I00000
249285,249285,　コモ　カレーパン１個,,,,,,,single,I00000
249304,249304,　東洋水産　麺づくり　鶏ガラ醤油９７ｇ,,,,,,,single,Q00000
249379,249379,　コモ　デニッシュ　チョコ１個,,,,,,,single,I00000
249383,249383,　東洋水産　あったかごはん　大盛　３個パック７５０ｇ,,,,,,,single,Q00000
249543,249543,　泊　業務用福神漬２Ｋｇ,,,,,,,single,I01304
249569,249569,　日清食品　カップヌードル　味噌８２ｇ,,,,,,,single,Q00000
249594,249594,　春日井　のどにスッキリフルーツ１１８ｇ,,,,,,,single,Q00000
249600,249600,　湖池屋　スリムＳＴ　ポテトのり塩３４ｇ,,,,,,,single,Q00000
