record_type,data_type,slip_number,shop_code,category_code,slip_type,order_date,delivery_date,route,contractor_code,shop_name,delivery_place,remarks,direct_shipping,supplier_code,file_name
B,01,02451021552,0002,162,01,250819,250820,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250819140036.txt
B,01,02451021554,0002,211,01,250819,250820,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250819140036.txt
B,01,03451022374,0003,180,01,250819,250820,,1330,ｻｶｲ,ｻｶｲ,,11,1330,RYO_20250819140036.txt
B,01,03451022376,0003,180,01,250819,250820,,1330,ｻｶｲ,ｻｶｲ,,11,1330,RYO_20250819140036.txt
B,01,03451022412,0003,111,01,250819,250820,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250819140036.txt
B,01,03451022414,0003,132,01,250819,250820,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250819140036.txt
B,01,03451022416,0003,142,01,250819,250820,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250819140036.txt
B,01,03451022418,0003,184,01,250819,250820,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250819140036.txt
B,01,03451022420,0003,185,01,250819,250820,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250819140036.txt
B,01,03451022422,0003,211,01,250819,250820,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250819140036.txt
B,01,04451023964,0004,210,01,250819,250820,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1330,RYO_20250819140036.txt
B,01,04451024016,0004,141,01,250819,250820,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1330,RYO_20250819140036.txt
B,01,04451024018,0004,184,01,250819,250820,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1330,RYO_20250819140036.txt
B,01,04451024020,0004,211,01,250819,250820,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1330,RYO_20250819140036.txt
B,01,07451017314,0007,140,01,250819,250820,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,11,1330,RYO_20250819140036.txt
B,01,07451017357,0007,151,01,250819,250820,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250819140036.txt
B,01,07451017359,0007,185,01,250819,250820,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250819140036.txt
B,01,08451018432,0008,132,01,250819,250820,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250819140036.txt
B,01,08451018434,0008,141,01,250819,250820,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250819140036.txt
B,01,08451018436,0008,162,01,250819,250820,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250819140036.txt
B,01,08451018438,0008,185,01,250819,250820,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250819140036.txt
B,01,08451018440,0008,241,01,250819,250820,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250819140036.txt
B,01,09451014865,0009,114,01,250819,250820,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250819140036.txt
B,01,09451014867,0009,132,01,250819,250820,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250819140036.txt
B,01,09451014869,0009,147,01,250819,250820,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250819140036.txt
B,01,09451014871,0009,157,01,250819,250820,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250819140036.txt
B,01,09451014873,0009,184,01,250819,250820,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250819140036.txt
B,01,10451029868,0010,122,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029870,0010,132,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029872,0010,143,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029874,0010,145,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029876,0010,147,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029878,0010,172,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029880,0010,184,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029882,0010,185,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029884,0010,213,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250819140036.txt
B,01,10451029885,0010,140,01,250819,250820,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,31,1330,RYO_20250819140036.txt
B,01,11451022643,0011,210,01,250819,250820,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1330,RYO_20250819140036.txt
B,01,11451022670,0011,142,01,250819,250820,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250819140036.txt
B,01,11451022672,0011,145,01,250819,250820,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250819140036.txt
B,01,11451022674,0011,147,01,250819,250820,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250819140036.txt
B,01,11451022676,0011,157,01,250819,250820,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250819140036.txt
B,01,11451022678,0011,158,01,250819,250820,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250819140036.txt
B,01,11451022680,0011,171,01,250819,250820,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250819140036.txt
B,01,21451021240,0021,122,01,250819,250820,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250819140036.txt
B,01,21451021242,0021,123,01,250819,250820,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250819140036.txt
B,01,21451021244,0021,132,01,250819,250820,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250819140036.txt
B,01,21451021246,0021,141,01,250819,250820,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250819140036.txt
B,01,21451021248,0021,145,01,250819,250820,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250819140036.txt
B,01,21451021250,0021,147,01,250819,250820,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250819140036.txt
B,01,21451021252,0021,184,01,250819,250820,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250819140036.txt
B,01,21451021254,0021,241,01,250819,250820,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250819140036.txt
B,01,22451016640,0022,131,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016642,0022,132,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016644,0022,141,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016646,0022,145,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016648,0022,151,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016650,0022,184,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016652,0022,185,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016654,0022,211,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016656,0022,213,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,22451016658,0022,411,01,250819,250820,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250819140036.txt
B,01,91451028315,0091,210,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028324,0091,130,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028326,0091,140,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028327,0091,140,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028328,0091,140,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028329,0091,150,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028330,0091,160,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028331,0091,180,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028332,0091,210,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028333,0091,210,01,250819,250820,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028334,0091,140,01,250819,250821,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,91451028336,0091,210,01,250819,250821,,1330,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1330,RYO_20250819140036.txt
B,01,98451004471,0098,410,01,250818,250820,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,11,1330,RYO_20250819140036.txt
B,01,98451004511,0098,122,01,250819,250820,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,91,1330,RYO_20250819140036.txt
B,01,98451004513,0098,141,01,250819,250820,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,91,1330,RYO_20250819140036.txt
B,01,98451004515,0098,142,01,250819,250820,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,91,1330,RYO_20250819140036.txt
B,01,98451004517,0098,143,01,250819,250820,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,91,1330,RYO_20250819140036.txt
B,01,98451004519,0098,151,01,250819,250820,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,91,1330,RYO_20250819140036.txt
B,01,98451004521,0098,162,01,250819,250820,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,91,1330,RYO_20250819140036.txt
B,01,98451004523,0098,171,01,250819,250820,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,91,1330,RYO_20250819140036.txt
B,01,98451004546,0098,210,01,250819,250824,,1330,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,11,1330,RYO_20250819140036.txt
B,01,01451019987,0001,114,01,250814,250815,,1330,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1330,RYO_20250814140035.txt
B,01,01451019989,0001,142,01,250814,250815,,1330,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1330,RYO_20250814140035.txt
B,01,01451019991,0001,147,01,250814,250815,,1330,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1330,RYO_20250814140035.txt
B,01,01451019993,0001,151,01,250814,250815,,1330,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1330,RYO_20250814140035.txt
B,01,01451019995,0001,157,01,250814,250815,,1330,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1330,RYO_20250814140035.txt
B,01,01451019997,0001,181,01,250814,250815,,1330,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1330,RYO_20250814140035.txt
B,01,01451019999,0001,184,01,250814,250815,,1330,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1330,RYO_20250814140035.txt
B,01,02451021043,0002,114,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021045,0002,121,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021047,0002,122,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021049,0002,141,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021051,0002,142,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021053,0002,158,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021055,0002,162,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021057,0002,172,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021059,0002,181,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021061,0002,184,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021063,0002,185,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021065,0002,210,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021067,0002,211,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1330,RYO_20250814140035.txt
B,01,02451021125,0002,140,01,250814,250815,,1330,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,11,1330,RYO_20250814140035.txt
B,01,03451021874,0003,180,01,250813,250815,,1330,ｻｶｲ,ｻｶｲ,,11,1330,RYO_20250814140035.txt
B,01,03451021876,0003,180,01,250813,250815,,1330,ｻｶｲ,ｻｶｲ,,11,1330,RYO_20250814140035.txt
B,01,03451021877,0003,180,01,250813,250815,,1330,ｻｶｲ,ｻｶｲ,,11,1330,RYO_20250814140035.txt
B,01,03451021943,0003,113,01,250814,250815,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250814140035.txt
B,01,03451021945,0003,114,01,250814,250815,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250814140035.txt
B,01,03451021947,0003,116,01,250814,250815,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250814140035.txt
B,01,03451021949,0003,135,01,250814,250815,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250814140035.txt
B,01,03451021951,0003,142,01,250814,250815,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250814140035.txt
B,01,03451021953,0003,151,01,250814,250815,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250814140035.txt
B,01,03451021955,0003,181,01,250814,250815,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250814140035.txt
B,01,03451021957,0003,213,01,250814,250815,,1330,ｻｶｲ,ｻｶｲ,,91,1330,RYO_20250814140035.txt
B,01,04451023415,0004,180,01,250814,250815,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,31,1330,RYO_20250814140035.txt
B,01,04451023485,0004,122,01,250814,250815,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1330,RYO_20250814140035.txt
B,01,04451023487,0004,132,01,250814,250815,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1330,RYO_20250814140035.txt
B,01,04451023489,0004,142,01,250814,250815,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1330,RYO_20250814140035.txt
B,01,04451023491,0004,184,01,250814,250815,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1330,RYO_20250814140035.txt
B,01,04451023493,0004,185,01,250814,250815,,1330,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1330,RYO_20250814140035.txt
B,01,07451016952,0007,114,01,250814,250815,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250814140035.txt
B,01,07451016954,0007,142,01,250814,250815,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250814140035.txt
B,01,07451016956,0007,145,01,250814,250815,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250814140035.txt
B,01,07451016958,0007,162,01,250814,250815,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250814140035.txt
B,01,07451016960,0007,184,01,250814,250815,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250814140035.txt
B,01,07451016962,0007,185,01,250814,250815,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250814140035.txt
B,01,07451016964,0007,210,01,250814,250815,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250814140035.txt
B,01,07451016966,0007,241,01,250814,250815,,1330,ｺｳﾖｳ,ｺｳﾖｳ,,91,1330,RYO_20250814140035.txt
B,01,08451018006,0008,180,01,250813,250815,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,52,1330,RYO_20250814140035.txt
B,01,08451018071,0008,142,01,250814,250815,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250814140035.txt
B,01,08451018073,0008,171,01,250814,250815,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250814140035.txt
B,01,08451018075,0008,184,01,250814,250815,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250814140035.txt
B,01,08451018077,0008,185,01,250814,250815,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250814140035.txt
B,01,08451018079,0008,241,01,250814,250815,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1330,RYO_20250814140035.txt
B,01,08451018102,0008,140,01,250814,250815,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,31,1330,RYO_20250814140035.txt
B,01,08451018111,0008,180,01,250814,250815,,1330,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,52,1330,RYO_20250814140035.txt
B,01,09451014452,0009,180,01,250814,250815,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,11,1330,RYO_20250814140035.txt
B,01,09451014454,0009,180,01,250814,250815,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,11,1330,RYO_20250814140035.txt
B,01,09451014455,0009,180,01,250814,250815,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,11,1330,RYO_20250814140035.txt
B,01,09451014508,0009,116,01,250814,250815,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250814140035.txt
B,01,09451014510,0009,142,01,250814,250815,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250814140035.txt
B,01,09451014512,0009,157,01,250814,250815,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250814140035.txt
B,01,09451014514,0009,162,01,250814,250815,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250814140035.txt
B,01,09451014516,0009,171,01,250814,250815,,1330,ｳﾞｨｵ,ｳﾞｨｵ,,91,1330,RYO_20250814140035.txt
B,01,10451029202,0010,113,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029204,0010,114,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029206,0010,122,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029208,0010,131,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029210,0010,132,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029212,0010,141,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029214,0010,142,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029216,0010,147,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029218,0010,171,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029220,0010,172,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029222,0010,175,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029224,0010,184,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029226,0010,185,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,10451029228,0010,211,01,250814,250815,,1330,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1330,RYO_20250814140035.txt
B,01,11451022068,0011,122,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022070,0011,132,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022072,0011,143,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022074,0011,145,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022076,0011,151,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022078,0011,162,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022080,0011,181,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022082,0011,184,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022084,0011,185,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,11451022086,0011,241,01,250814,250815,,1330,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1330,RYO_20250814140035.txt
B,01,21451020803,0021,123,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020805,0021,132,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020807,0021,135,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020809,0021,142,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020811,0021,147,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020813,0021,151,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020815,0021,184,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020817,0021,185,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020819,0021,213,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020821,0021,241,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,91,1330,RYO_20250814140035.txt
B,01,21451020859,0021,140,01,250814,250815,,1330,ｴﾓﾘ,ｴﾓﾘ,,11,1330,RYO_20250814140035.txt
B,01,22451016296,0022,122,01,250814,250815,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250814140035.txt
B,01,22451016298,0022,123,01,250814,250815,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250814140035.txt
B,01,22451016300,0022,141,01,250814,250815,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250814140035.txt
B,01,22451016302,0022,143,01,250814,250815,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250814140035.txt
B,01,22451016304,0022,145,01,250814,250815,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250814140035.txt
B,01,22451016306,0022,147,01,250814,250815,,1330,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1330,RYO_20250814140035.txt
