店舗CD,倉庫名,仕入先CD,仕入先名,JX伝票番号,発注日,納品日,商品CD,商品名,JANコード,入数,発注ケース,発注バラ,入荷ケース,入荷バラ,マッチ
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,142351,　アサヒ　アサヒゴールド３５０ｍｌ,4901004066596,24,0,0,0,32,×倉庫/仕入先不一致
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,123687,　２５°虎斑霧島９００ｍｌ（芋）,4972776180063,6,0,0,0,2,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,132191,　ザ・マッカラン１２年７００ｍｌ　ＹＭＣ１２Ｓ,5010314017408,12,0,0,0,1,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,161027,　サントリー　ドライジンエクストラ　７２０ｍｌ,4901777006133,12,0,0,0,2,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,133033,◎☆★サントリー　ＶＯ　６４０ｍｌ,4901777046252,12,0,0,0,2,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,131253,　サントリー　ホワイト４０°　６４０ｍｌ,4901777042285,12,0,0,0,1,×倉庫/仕入先不一致
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,162119,　ビーフィータージン４０°　７００ｍｌ,5000329006115,12,0,0,0,2,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,149102,　カールスバーグ　クラブボトル　３３０ｍｌ,4901777196001,24,0,0,0,6,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142810,2026-05-08,2026-05-09,147045,　サントリー　ジョッキ生　３５０ｍｌ,4901777217201,24,0,0,0,4,×倉庫/仕入先不一致
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,008068,ノブ　クリーク　　　　　　　　　　７５０ＭＬ　　,0080686016403,1,0,0,0,2,×商品未登録
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,008524,メーカーズＭ　リッターボトル　　　１Ｌ　　　　　,0085246139424,1,0,0,0,2,×商品未登録
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,152720,　ファルケンベルク　マドンナ　モーゼル　７５０ｍｌ,4004068160153,12,0,0,0,2,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,151190,　サントリー　酸化防止剤無添加のおいしいワイン赤　７２０ｍｌ,4901777194625,12,0,0,0,4,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,151213,　サントリー　酸化防止剤無添加　美味しいワイン赤１．８Ｌ,4901777194649,6,1,0,0,4,○
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,151263,　サントリー酸化防止剤無添加　赤　ストロング　１．８Ｌ,4901777328921,6,0,0,0,4,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,142070,　サントリー　プレミアムモルツ　香るエール５００ｍｌ,4901777392991,24,0,0,0,4,×倉庫/仕入先不一致
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,122856,　２５°白岳　ＫＡＯＲＵ　パック１．８Ｌ（米）,4958782252048,6,0,0,0,2,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142820,2026-05-08,2026-05-09,114131,　白鶴まる辛口パック２Ｌ,4902650047410,6,0,0,0,6,×倉庫/仕入先不一致
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142830,2026-05-08,2026-05-09,162013,　ストリチナヤウォッカ４０°７５０ｍｌ,4941221120022,12,0,0,0,2,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142830,2026-05-08,2026-05-09,155289,　カフェ　ド　パリ　マスカット　７５０ｍｌ,3148592008534,6,0,0,0,2,×入荷予定なし
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142830,2026-05-08,2026-05-09,081349,ザディーコン　　　　　　　　　　　７００ＭＬ　　,0813497003047,1,0,0,0,2,×商品未登録
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142830,2026-05-08,2026-05-09,072105,ワイルドターキー　スタンダード　　７００ＭＬ　　,0721059002820,1,0,0,0,2,×商品未登録
0011,越前店,0010,カナカン(株)酒類　福井営業所,00134142830,2026-05-08,2026-05-09,132403,　モンキーショルダー　スモーキーモンキー　７００ｍｌ,5010327655628,6,0,0,0,1,×入荷予定なし
0071,特販課,0010,カナカン(株)酒類　福井営業所,00134142840,2026-05-06,2026-05-09,112014,　華燭特撰１．８Ｌ,4941046156107,6,0,0,0,2,×入荷予定なし
0071,特販課,0010,カナカン(株)酒類　福井営業所,00134142850,2026-05-08,2026-05-09,211201,　アサヒ　スタイルバランス　レモンサワーテイスト３５０ｍｌ,4904230073673,24,0,0,0,12,×倉庫/仕入先不一致
0071,特販課,0010,カナカン(株)酒類　福井営業所,00134142850,2026-05-08,2026-05-09,211689,　サントリー　のんある酒場　レモンサワー　ノンアルコール３５０ｍｌ,4901777367753,24,0,0,0,4,×入荷予定なし
0071,特販課,0010,カナカン(株)酒類　福井営業所,00134142850,2026-05-08,2026-05-09,211756,　コカ・コーラ　よわない檸檬堂３５０ｍｌ　,4902102146432,24,0,0,0,24,×倉庫/仕入先不一致
0071,特販課,0010,カナカン(株)酒類　福井営業所,00134142860,2026-05-08,2026-05-09,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,4901777392977,24,0,48,0,32,○
0091,華むすびの蔵センター,1330,三菱食品株式会社,20260506070,2026-05-06,2026-05-11,171447,　ホワイトホース　樽詰めハイボール　７Ｌ,4901411078403,1,0,27,0,0,△2件
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518742,2026-05-09,2026-05-11,131045,　オーシャン　ラッキーゴールド　４Ｌ,4901411036069,4,0,0,0,16,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518743,2026-05-09,2026-05-11,211485,　キリン　零ＩＣＨＩ（ゼロイチ）３５０ｍｌ,4901411092577,24,0,12,0,16,○
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000515875,2026-05-08,2026-05-11,143209,　キリン　一番搾り生３ＬＰＥＴ　,4901411108933,3,0,0,0,18,×倉庫/仕入先不一致
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518716,2026-05-09,2026-05-11,122050,○２５°いいちこ（麦）瓶９００ｍｌ,4906666111318,12,0,0,0,24,×倉庫/仕入先不一致
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518716,2026-05-09,2026-05-11,132003,　ホワイトホースファインオールド７００ｍｌ,4901411052809,12,0,0,0,12,×倉庫/仕入先不一致
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518716,2026-05-09,2026-05-11,132366,　ホワイトホース　ファインオールド　４Ｌ,4901411056029,4,0,0,0,4,×入荷予定なし
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518716,2026-05-09,2026-05-11,141028,◎キリン　ラガー　中瓶５００ｍｌ,4901411110219,20,0,0,0,120,×入荷予定なし
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518716,2026-05-09,2026-05-11,141314,　キリン　晴れ風　中瓶５００ｍｌ,4901411140032,20,2,40,0,60,△3件
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518716,2026-05-09,2026-05-11,143277,　キリン　一番搾り　生樽１５Ｌ,4901411188003,1,0,0,0,8,×倉庫/仕入先不一致
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518717,2026-05-09,2026-05-11,151250,　メルシャン　ボンマルシェ　赤　１８０ｍｌ,4973480310951,24,0,0,0,24,×入荷予定なし
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518717,2026-05-09,2026-05-11,183073,　キリン　檸檬酒１．８Ｌ,4901411067605,6,0,0,0,6,×入荷予定なし
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518717,2026-05-09,2026-05-11,184274,　キリン　本搾り　ピンクグレープフルーツ５００ｍｌ,4901411082127,24,0,0,0,48,×倉庫/仕入先不一致
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000518718,2026-05-09,2026-05-11,211827,　キリン　グリーンズフリー　小瓶３３４ｍｌ,4901411122342,30,0,0,0,90,×入荷予定なし
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000519238,2026-05-09,2026-05-11,143015,　キリン　一番搾り　生樽２０Ｌ,4901411150208,1,0,0,0,8,×倉庫/仕入先不一致
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000519238,2026-05-09,2026-05-11,143166,　キリン　一番搾り　生樽７Ｌ　,4901411150109,1,0,3,0,10,○
0098,営業部石川（金沢）,1330,三菱食品株式会社,00000519239,2026-05-09,2026-05-11,411083,　キリン炭酸ガス　ボンベ付５Ｋｇ,4901411188102,1,0,10,0,15,○
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518758,2026-05-09,2026-05-12,123106,　２５°幻の露　芋７２０ｍｌ瓶,4973480117147,12,0,0,0,12,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518758,2026-05-09,2026-05-12,131324,　キリンウィスキー陸　４Ｌ,4901411104232,4,4,0,0,8,○
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518758,2026-05-09,2026-05-12,141004,　キリン　ハートランド５００ｍｌ,49575484,20,0,0,0,120,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518758,2026-05-09,2026-05-12,141081,　キリン　ハートランド３３０ｍｌ,49575651,30,0,0,0,180,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518758,2026-05-09,2026-05-12,143163,　キリンラガー　生樽７Ｌ,4901411181608,1,0,0,0,3,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518758,2026-05-09,2026-05-12,143209,　キリン　一番搾り生３ＬＰＥＴ　,4901411108933,3,96,0,0,39,△2件
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518759,2026-05-09,2026-05-12,143307,　キリン　晴れ風３ＬＰＥＴ,4901411140094,3,0,0,0,12,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518759,2026-05-09,2026-05-12,157894,　ダンシングフレーム　カベルネソービニヨン　７５０ｍｌ,4962840962817,12,0,0,0,48,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518759,2026-05-09,2026-05-12,162048,　スミノフウオッカ４０°　７５０ｍｌ,4901411031316,12,0,0,0,12,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518759,2026-05-09,2026-05-12,162178,　　ギルビー　ジン　３７．５％　７００ｍｌ,5010103944687,12,0,0,0,12,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518759,2026-05-09,2026-05-12,162180,　　ギルビー　ウォッカ　３７．５％　７００ｍｌ,5010103944779,12,0,0,0,12,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518759,2026-05-09,2026-05-12,171908,　キリン　氷結　レモン　コンク１．８Ｌ,4901411106250,6,4,0,0,12,○
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518760,2026-05-09,2026-05-12,171909,　キリン　氷結　無糖　レモン　コンク１．８Ｌ,4901411106274,6,8,0,0,24,△2件
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518760,2026-05-09,2026-05-12,172017,○デカイパー　ピーチツリー　７００ｍｌ,4901411031217,6,0,0,0,12,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518760,2026-05-09,2026-05-12,172206,　デカイパー　クレームドカシス　７００ｍｌ,4901411043982,6,6,0,0,6,△2件
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518760,2026-05-09,2026-05-12,183011,　永昌源　サンザシ酒　５００ｍｌ,4901411067544,12,0,0,0,3,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518760,2026-05-09,2026-05-12,184166,　スミノフアイス　２７５ｍｌ,5410316982061,24,0,0,0,48,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518761,2026-05-09,2026-05-12,184423,　キリン　氷結ＺＥＲＯ　グレープフルーツ　３５０ｍｌ,4901411047584,24,0,0,0,24,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518762,2026-05-09,2026-05-12,212198,　レッドブル　２５０ｍｌ缶,4560292290016,24,0,0,0,48,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518762,2026-05-09,2026-05-12,213032,　キリン　トロピカーナアップル　ＬＬスリム１Ｌ,4909411076719,6,0,0,0,24,×入荷予定なし
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518762,2026-05-09,2026-05-12,215032,　キリン　生茶２Ｌペット,4909411069100,6,4,0,0,24,○
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518762,2026-05-09,2026-05-12,215177,　キリン　午後の紅茶　おいしい無糖２Ｌ,4909411048754,6,4,0,0,24,○
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000518762,2026-05-09,2026-05-12,241037,　ＭＹ　レモン７２０ｍｌ,4902701352142,12,3,0,0,12,△3件
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000519191,2026-05-09,2026-05-12,215462,　キリン　生茶リッチ４００ｍｌ,4909411097721,24,2,0,0,24,△2件
0091,華むすびの蔵センター,1330,三菱食品株式会社,00000519192,2026-05-09,2026-05-12,143052,　ハイネケン３５０ｍｌ,4595315464037,24,2,0,0,48,○
0001,本店,1330,三菱食品株式会社,91461015309,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,6,0,×入荷予定なし
0001,本店,1330,三菱食品株式会社,91461015309,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0001,本店,1330,三菱食品株式会社,91461015437,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0002,二の宮店,1330,三菱食品株式会社,91461015311,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,8,0,×入荷予定なし
0002,二の宮店,1330,三菱食品株式会社,91461015311,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,2,0,×入荷予定なし
0002,二の宮店,1330,三菱食品株式会社,91461015439,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,2,0,×入荷予定なし
0003,坂井店,1330,三菱食品株式会社,91461015313,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,6,0,×入荷予定なし
0003,坂井店,1330,三菱食品株式会社,91461015313,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0003,坂井店,1330,三菱食品株式会社,91461015441,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0004,サンドーム前店,1330,三菱食品株式会社,91461015315,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,6,0,×入荷予定なし
0004,サンドーム前店,1330,三菱食品株式会社,91461015315,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0004,サンドーム前店,1330,三菱食品株式会社,91461015443,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0007,光陽店,1330,三菱食品株式会社,91461015317,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,4,0,×入荷予定なし
0007,光陽店,1330,三菱食品株式会社,91461015317,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0007,光陽店,1330,三菱食品株式会社,91461015445,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0008,プラザ店,1330,三菱食品株式会社,91461015319,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,5,0,×入荷予定なし
0008,プラザ店,1330,三菱食品株式会社,91461015319,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0008,プラザ店,1330,三菱食品株式会社,91461015447,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0009,ヴィオ店,1330,三菱食品株式会社,91461015321,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,4,0,×入荷予定なし
0009,ヴィオ店,1330,三菱食品株式会社,91461015321,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0009,ヴィオ店,1330,三菱食品株式会社,91461015449,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0010,敦賀店,1330,三菱食品株式会社,91461015323,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,8,0,×入荷予定なし
0010,敦賀店,1330,三菱食品株式会社,91461015323,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,2,0,×入荷予定なし
0010,敦賀店,1330,三菱食品株式会社,91461015451,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0011,越前店,1330,三菱食品株式会社,91461015325,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,8,0,×入荷予定なし
0011,越前店,1330,三菱食品株式会社,91461015325,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0011,越前店,1330,三菱食品株式会社,91461015453,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0021,江守店,1330,三菱食品株式会社,91461015327,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,5,0,×入荷予定なし
0021,江守店,1330,三菱食品株式会社,91461015327,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0021,江守店,1330,三菱食品株式会社,91461015455,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,91461015329,2026-04-28,2026-05-11,181391,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　３５０ｍｌ,4901411151656,24,0,0,4,0,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,91461015329,2026-04-28,2026-05-11,181392,　キリン　氷結　無糖湘南ゴールド　Ａｌｃ．７％　５００ｍｌ,4901411151670,24,0,0,1,0,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,91461015457,2026-04-28,2026-05-11,181405,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　清水白桃サワー３５０ｍｌ,4962840968659,24,0,0,1,0,×入荷予定なし
0001,本店,1330,三菱食品株式会社,00000515887,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,16,×倉庫/仕入先不一致
0001,本店,1330,三菱食品株式会社,00000515887,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,6,×倉庫/仕入先不一致
0001,本店,1330,三菱食品株式会社,00000515887,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,8,×倉庫/仕入先不一致
0001,本店,1330,三菱食品株式会社,00000515887,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,16,×倉庫/仕入先不一致
0001,本店,1330,三菱食品株式会社,00000515887,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,16,×倉庫/仕入先不一致
0001,本店,1330,三菱食品株式会社,00000515887,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,4,×倉庫/仕入先不一致
0001,本店,1330,三菱食品株式会社,00000515898,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,4,×倉庫/仕入先不一致
0002,二の宮店,1330,三菱食品株式会社,00000515888,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,16,×倉庫/仕入先不一致
0002,二の宮店,1330,三菱食品株式会社,00000515888,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,2,×倉庫/仕入先不一致
0002,二の宮店,1330,三菱食品株式会社,00000515888,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,8,×倉庫/仕入先不一致
0002,二の宮店,1330,三菱食品株式会社,00000515888,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,16,×倉庫/仕入先不一致
0002,二の宮店,1330,三菱食品株式会社,00000515888,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,16,×倉庫/仕入先不一致
0002,二の宮店,1330,三菱食品株式会社,00000515888,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,2,×倉庫/仕入先不一致
0002,二の宮店,1330,三菱食品株式会社,00000515899,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,4,×倉庫/仕入先不一致
0003,坂井店,1330,三菱食品株式会社,00000515889,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,20,×倉庫/仕入先不一致
0003,坂井店,1330,三菱食品株式会社,00000515889,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,8,×倉庫/仕入先不一致
0003,坂井店,1330,三菱食品株式会社,00000515889,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,8,×倉庫/仕入先不一致
0003,坂井店,1330,三菱食品株式会社,00000515889,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,16,×倉庫/仕入先不一致
0003,坂井店,1330,三菱食品株式会社,00000515889,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,16,×倉庫/仕入先不一致
0003,坂井店,1330,三菱食品株式会社,00000515889,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,2,×倉庫/仕入先不一致
0003,坂井店,1330,三菱食品株式会社,00000515900,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,4,×倉庫/仕入先不一致
0004,サンドーム前店,1330,三菱食品株式会社,00000515890,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,20,×倉庫/仕入先不一致
0004,サンドーム前店,1330,三菱食品株式会社,00000515890,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,6,×倉庫/仕入先不一致
0004,サンドーム前店,1330,三菱食品株式会社,00000515890,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,16,×倉庫/仕入先不一致
0004,サンドーム前店,1330,三菱食品株式会社,00000515890,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,16,×倉庫/仕入先不一致
0004,サンドーム前店,1330,三菱食品株式会社,00000515890,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,16,×倉庫/仕入先不一致
0004,サンドーム前店,1330,三菱食品株式会社,00000515890,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,4,×倉庫/仕入先不一致
0004,サンドーム前店,1330,三菱食品株式会社,00000515901,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,4,×倉庫/仕入先不一致
0007,光陽店,1330,三菱食品株式会社,00000515891,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,8,×倉庫/仕入先不一致
0007,光陽店,1330,三菱食品株式会社,00000515891,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,4,×倉庫/仕入先不一致
0007,光陽店,1330,三菱食品株式会社,00000515891,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,8,×倉庫/仕入先不一致
0007,光陽店,1330,三菱食品株式会社,00000515891,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,8,×倉庫/仕入先不一致
